PFCNTR,DMA_CODE,DMA_DESC,OPEN_BRANDS_DESC,OPERTNL_STAT_CODE,LEGAL_ENTITY_NAME,CITY_NAME,STATE_CODE,CNTY_NAME,ZIP_CODE,CNTRY,Latitude,Longitude
353800,511,"Washington, DC",DD,Temporary Close,"BMG Consulting Services, LLC",Arlington,VA,Arlington,22202,USA,38.848446,-77.042247
353801,511,"Washington, DC",DD,Temporary Close,"BMG Consulting Services, LLC",Arlington,VA,Arlington,22202,USA,38.846852,-77.042693
353804,604,"Columbia/Jefferson City, MO",BR/DD,Open,Donut World LLC,Columbia,MO,Boone,65203,USA,38.916083,-92.333744
353805,605,"Topeka, KS",DD,Open,"QSR STORE 10, LLC",Topeka,KS,Shawnee,66604,USA,39.02926,-95.726946
353806,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"SSRM3, LLC",Winter Garden,FL,Orange,34787,USA,28.50088,-81.58733
353807,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"INDIAN RIVER DONUTS OSLO, LLC",Vero Beach,FL,Indian River,32960,USA,27.588248,-80.414842
353808,803,"Los Angeles, CA",BR/DD,Open,"SAWS, LLC",Wildomar,CA,Riverside,92595,USA,33.594765,-117.245912
353809,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"Poinciana Donuts, LLC",Kissimmee,FL,Osceola,34746,USA,28.184715,-81.438603
353813,501,"Metro, NY",DD,Open,MK IV LLC,Elizabeth,NJ,Union,7202,USA,40.6445,-74.211628
353815,751,"Denver, CO",DD,Open,CCC Kipling LLC,Littleton,CO,Jefferson,80123,USA,39.625827,-105.109415
353816,736,"Bowling Green, KY",DD,Open,Minit Mart LLC,Bowling Green,KY,Warren,42101,USA,37.011139,-86.391124
353818,866,"Fresno/Visalis, CA",BR,Open,H and D Gill Bros Inc.,Fresno,CA,Fresno,93722,USA,36.793019,-119.871989
353819,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"CONGRESS COFFEE, LLC",Boynton Beach,FL,Palm Beach,33426,USA,26.499168,-80.089544
353820,524,"Atlanta, GA",BR/DD,Open,"Hamilton Mill Donuts Holdings, LLC",Buford,GA,Gwinnett,30519,USA,34.080805,-83.92258
353825,501,"Metro, NY",DD,Open,Lacey Donuts LLC,Forked River,NJ,Ocean,8731,USA,39.851391,-74.199019
353827,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"FLMS Lakeland, LLC",Lakeland,FL,Polk,33805,USA,28.080893,-81.966487
353828,511,"Washington, DC",DD,Open,"HIRAL DONUTS, INC.",Upper Marlboro,MD,Prince Georges,20772,USA,38.784571,-76.794273
353830,501,"Metro, NY",DD,Open,"Trumbull Coffee House, LLC",Trumbull,CT,Fairfield,6611,USA,41.245047,-73.198119
353831,506,"E. Mass/Southern, NH",DD,Open,"Bobble J, LLC",Oxford,MA,Worcester,1540,USA,42.114579,-71.848106
353832,602,"Chicago, IL",DD,Open,"Quick Serve, Inc.",Schaumburg,IL,Cook,60173,USA,42.038562,-88.038617
353834,512,"Baltimore, MD",DD,Open,Shriji Corporation,Fort Meade,MD,Anne Arundel,20755,USA,39.098032,-76.75423
353835,678,"Wichita, KS",DD,Open,"MSE Branded Foods of Wichita, LLC",Wichita,KS,Sedgwick,67209,USA,37.645417,-97.414334
353838,602,"Chicago, IL",DD,Temporary Close,"MONROE DONUTS, INC",Chicago,IL,Cook,60616,USA,41.881406,-87.629047
353841,501,"Metro, NY",DD,Open,"SHARAJ, LLC",Long Branch,NJ,Monmouth,7740,USA,40.30736,-73.999838
353842,501,"Metro, NY",DD,Open,463 MARKET LLC,Elmwood Park,NJ,Bergen,7407,USA,40.8993,-74.110116
353843,504,"Philadelphia, PA",DD,Not Yet Open,"Quakertown Donuts, Inc.",Quakertown,PA,Bucks,18951,USA,40.417108,-75.343945
353845,560,"Raleigh/Durham, NC",DD,Open,"Hillsborough Rd Durham Raleigh, LLC",Durham,NC,Durham,27705,USA,36.01978,-78.94842
353846,602,"Chicago, IL",DD,Temporary Close,"Panjwani Network Restaurants, Inc.",Skokie,IL,Cook,60077,USA,42.040799,-87.752358
353847,501,"Metro, NY",DD,Temporary Close,M & R CONCESSIONS LLC,Jamaica,NY,Queens,11430,USA,40.643575,-73.790422
353848,602,"Chicago, IL",DD,Open,"NESLER DONUTS, INC.",Elgin,IL,Kane,60124,USA,42.039208,-88.364733
353849,602,"Chicago, IL",DD,Temporary Close,"GRAND RED, INC.",Chicago,IL,Cook,60654,USA,41.89178,-87.62824
353851,803,"Los Angeles, CA",DD,Temporary Close,"GWGG, LLC",Garden Grove,CA,Orange,92840,USA,33.778125,-117.915268
353852,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"SSC353852, LLC.",North Port,FL,Sarasota,34286,USA,27.068212,-82.209269
353855,656,"Panama City, FL",DD,Open,"THOMAS DRIVE DONUTS, LLC",Panama City Beach,FL,Bay,32408,USA,30.176646,-85.760794
353856,528,"Miami-FT. Lauderdale, FL",BR/DD,Open,"OAKLAND 18 RETAIL, INC.",Lauderdale Lakes,FL,Broward,33311,USA,26.164446,-80.201409
353862,501,"Metro, NY",DD,Open,AMG 104 Quickserve LLC,New York,NY,New York,10025,USA,40.798844,-73.966865
353863,504,"Philadelphia, PA",DD,Open,Great Garden State Corporation,Pennsauken,NJ,Camden,8110,USA,39.954552,-75.060467
353864,501,"Metro, NY",DD,Open,Queens Center Donut Corp.,Woodside,NY,Queens,11377,USA,40.740814,-73.901986
353866,506,"E. Mass/Southern, NH",DD,Temporary Close,Waldwin Concessions LLC,East Boston,MA,Suffolk,2128,USA,42.367803,-71.030516
353867,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"VILA FRANCA DONUTS, LLC",Riverview,FL,Hillsborough,33578,USA,27.79426,-82.335933
353871,528,"Miami-FT. Lauderdale, FL",DD,Permanent Close,"KIMBERLEY DONUTS, LLC",Coral Springs,FL,Broward,33076,USA,26.286769,-80.265753
353872,506,"E. Mass/Southern, NH",DD,Temporary Close,"Watermark Donut Company, Inc.",Boston,MA,Suffolk,2108,USA,42.356754,-71.058844
353874,506,"E. Mass/Southern, NH",DD,Open,Sparta-Op LLC,Haverhill,MA,Essex,1835,USA,42.753057,-71.106879
353890,524,"Atlanta, GA",DD,Open,"Oconee County Doughboys, LLC",Monroe,GA,Walton,30655,USA,33.794473,-83.743816
353892,501,"Metro, NY",BR/DD,Open,NYC 155 FOODS INC,New York,NY,New York,10032,USA,40.831086,-73.941035
353896,602,"Chicago, IL",DD,Open,"IPG Fullerton, Inc.",Chicago,IL,Cook,60614,USA,41.9251,-87.661505
353897,501,"Metro, NY",DD,Not Yet Open,RSR WOOD LLC,Staten Island,NY,Richmond,10307,USA,40.511096,-74.241126
353899,504,"Philadelphia, PA",DD,Open,GUNATIT NJ LLC,Clementon,NJ,Camden,8021,USA,39.81197,-74.984787
353900,504,"Philadelphia, PA",DD,Open,SWAMIBAPA DONUTS LLC,Hainesport,NJ,Burlington,8036,USA,39.981646,-74.809465
353902,524,"Atlanta, GA",DD,Open,"Shallowford Donuts Holdings, LLC",Marietta,GA,Cobb,30066,USA,34.041435,-84.481427
353903,533,"Hartford-New Haven, CT",DD,Open,"Nikvic, LLC",Norwich,CT,New London,6360,USA,41.586488,-72.047257
353904,532,"Albany-Schenectady-Troy, NY",DD,Open,"North Country Donuts, LLC",Cohoes,NY,Albany,12047,USA,42.783614,-73.743689
353907,500,"Portland, ME",DD,Open,"Apple N Spice Donuts, LLC",Augusta,ME,Kennebec,4330,USA,44.374525,-69.796865
353908,659,"Nashville, TN",DD,Open,"ROUTE 65, LLC",Brentwood,TN,Davidson,37207,USA,36.036883,-86.787819
353912,533,"Hartford-New Haven, CT",DD,Permanent Close,Faber BDL LLC,Windsor Locks,CT,Hartford,6096,USA,41.929892,-72.681952
353914,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"SHASTRIJI DONUT, LLC",Boca Raton,FL,Palm Beach,33433,USA,26.361855,-80.136711
353915,528,"Miami-FT. Lauderdale, FL",DD,Open,"WEST SUNRISE DONUTS, LLC",Fort Lauderdale,FL,Broward,33311,USA,26.136532,-80.147798
353920,752,"Colorado Springs, CO",DD,Open,"JB Partners CS Powers & Dublin, LLC",Colorado Springs,CO,El Paso,80923,USA,38.925514,-104.718889
353921,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"Conroy Coffee and Donuts, LLC",Orlando,FL,Orange,32835,USA,28.493158,-81.49206
353923,566,"Lancaster/Harrisburg/York, PA",DD,Open,"KPV QUENTIN ROAD, LLC",Lebanon,PA,Lebanon,17042,USA,40.308321,-76.42436
353924,528,"Miami-FT. Lauderdale, FL",DD,Open,HOMESTEAD DONUTS LLC,Homestead,FL,Miami-Dade,33033,USA,25.477073,-80.452409
353925,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"BEANTOWN DONUTS, LLC",Clearwater,FL,Pinellas,33761,USA,28.047968,-82.737742
353926,556,"Richmond, VA",DD,Temporary Close,Aramark Corporation,Richmond,VA,Goochland,23238,USA,37.630909,-77.670758
353927,524,"Atlanta, GA",DD,Open,"353927 Coffee Cafe, LLC",Lawrenceville,GA,Gwinnett,30046,USA,33.963363,-84.006671
353928,521,"Providence, RI",DD,Permanent Close,"Boston Culinary Group, Inc.",Kingston,RI,Washington,2881,USA,41.487768,-71.535672
353929,521,"Providence, RI",DD,Open,"Boston Culinary Group, Inc.",Kingston,RI,Washington,2881,USA,41.486426,-71.536164
353930,543,"Springfield, MA",DD,Open,"Southwick Road Donuts, Inc.",Westfield,MA,Hampden,1085,USA,42.17842,-72.68724
353932,811,"Reno, NV",DD,Open,"HT2 Franchising Store #2, LLC",Sparks,NV,Washoe,89434,USA,39.53539,-119.716096
353933,623,"Dallas, TX",BR/DD,Open,QUALITY BRAND GROUP TEXAS LLC,Euless,TX,Tarrant,76040,USA,32.82832,-97.098883
353934,504,"Philadelphia, PA",DD,Open,Samjan LLC,Hatfield,PA,Montgomery,19440,USA,40.267701,-75.314928
353936,506,"E. Mass/Southern, NH",DD,Open,"Patriot Donuts, LLC",Belmont,MA,Middlesex,2478,USA,42.403717,-71.166456
353937,511,"Washington, DC",DD,Open,"GB Coffee, LLC",Gaithersburg,MD,Montgomery,20878,USA,39.140928,-77.223035
353939,501,"Metro, NY",DD,Open,"LOVENDOUGH, INC.",Riverdale,NJ,Morris,7457,USA,40.998586,-74.304331
353940,803,"Los Angeles, CA",DD,Open,"Prell Restaurant Group, LLC",Bell Gardens,CA,Los Angeles,90201,USA,33.970815,-118.164625
353941,544,"Norfolk, VA",DD,Open,"VIRGINIA DONUTS X, LLC",Hampton,VA,Hampton,23666,USA,37.041365,-76.38787
353942,516,"Erie, PA",DD,Open,D.A.L.R.T. Inc.,Erie,PA,Erie,16505,USA,42.102398,-80.137657
353944,676,"Duluth, MN/Superior, WI",DD,Open,"Tmart Operations I, LLC",Duluth,MN,Saint Louis,55810,USA,46.80019,-92.135745
353946,563,"Grand Rapids, MI",DD,Permanent Close,"SACK ON 28TH, LLC",Grandville,MI,Kent,49418,USA,42.913901,-85.762762
353951,501,"Metro, NY",DD,Open,Renson Food Corporation,Long Island City,NY,Queens,11101,USA,40.74576,-73.945413
353958,722,"Lincoln/Hastings-KRNY, NE",DD,Open,"QSR Store 5, LLC",Lincoln,NE,Lancaster,68526,USA,40.753102,-96.605614
353961,506,"E. Mass/Southern, NH",DD,Open,"Water Donuts, Inc.",Abington,MA,Plymouth,2351,USA,42.109493,-70.932669
353962,505,"Detroit, MI",DD,Open,KARDO 8 LLC,Belleville,MI,Wayne,48111,USA,42.222732,-83.486051
353969,511,"Washington, DC",DD,Open,"LUIS GROUP ELEVEN, LLC",Rockville,MD,Montgomery,20850,USA,39.104054,-77.157032
353971,528,"Miami-FT. Lauderdale, FL",DD,Open,"CC PARKWAY DONUTS, LLC",Coconut Creek,FL,Broward,33066,USA,26.244229,-80.173938
353974,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"BEANTOWN DONUTS, LLC",Palm Harbor,FL,Pinellas,34685,USA,28.090736,-82.697589
353975,609,"St. Louis, MO",DD,Open,STL Donuts - Richmond Heights Inc.,Richmond Heights,MO,Saint Louis,63117,USA,38.623734,-90.333855
353976,602,"Chicago, IL",DD,Open,"Chicagoland Commissary, LLC",Plainfield,IL,Will,60586,USA,41.585485,-88.174523
353980,635,"Austin, TX",DD,Open,"Compass Group USA, Inc.",San Marcos,TX,Hays,78666,USA,29.888818,-97.94607
353982,571,"Fort Myers, FL",DD,Open,"SSC353982, LLC",Cape Coral,FL,Lee,33914,USA,26.563293,-82.00988
353983,504,"Philadelphia, PA",DD,Open,"Sonak Donuts, Inc.",Fogelsville,PA,Lehigh,18051,USA,40.590749,-75.629633
353985,100,TFA,BR,Open,"Jai Gajanan, Inc.",Independence,MO,Jackson,64055,USA,39.039224,-94.416071
353988,602,"Chicago, IL",DD,Open,IYLA INC.,Sleepy Hollow,IL,Kane,60118,USA,42.099178,-88.298577
353989,602,"Chicago, IL",DD,Open,"FAYSHA ENTERPRISE, INC.",Elk Grove Village,IL,Cook,60007,USA,42.008642,-87.94057
353991,511,"Washington, DC",BR/DD,Open,BMD Minnesota LLC,Washington,DC,District Of Columbia,20019,USA,38.896245,-76.948312
353992,511,"Washington, DC",DD,Open,Goldwater Dulles Landing LLC,Dulles,VA,Loudoun,20166,USA,38.937967,-77.521645
353994,517,"Charlotte, NC",DD,Open,"CABARRUS CONCORD, LLC",Concord,NC,Cabarrus,28027,USA,35.375374,-80.732445
353996,751,"Denver, CO",DD,Open,"CCC NoCO, LLC",Loveland,CO,Larimer,80538,USA,40.421327,-105.077372
354000,501,"Metro, NY",DD,Open,SHRI RAM DONUT 8 LLC,Weehawken,NJ,Hudson,7086,USA,40.777033,-74.011351
354005,526,"Utica, NY",DD,Open,"Coconut Donuts, LLC",New York Mills,NY,Oneida,13417,USA,43.098237,-75.301718
354006,533,"Hartford-New Haven, CT",DD,Open,"N B Donuts, LLC",New Britain,CT,Hartford,6053,USA,41.70345,-72.794328
354008,577,"Wilkes Barre-Scranton, PA",DD,Open,"Double Eagle Ventures, LLC",New Milford,PA,Susquehanna,18834,USA,41.823152,-75.682511
354014,623,"Dallas, TX",BR,Open,Vakratundaji LLC,Highland Village,TX,Denton,75077,USA,33.074264,-97.069343
354015,602,"Chicago, IL",DD,Open,"ACKS Donuts, Inc.",Orland Park,IL,Cook,60462,USA,41.607523,-87.793629
354017,515,"Cincinnati, OH",DD,Open,GWR OP LESSEE OH LLC,Mason,OH,Warren,45040,USA,39.349828,-84.2636
354018,634,"Amarillo, TX",BR/DD,Open,STEP Values LLC,Amarillo,TX,Potter,79109,USA,35.18442,-101.883586
354019,501,"Metro, NY",DD,Not Yet Open,E S P MANAGEMENT LIMITED LIABILITY COMPANY,Toms River,NJ,Ocean,8753,USA,39.969492,-74.232047
354023,602,"Chicago, IL",DD,Open,DOWNTOWN GLEN ELLYN DONUTS INC.,Glen Ellyn,IL,Dupage,60137,USA,41.876638,-88.066116
354024,602,"Chicago, IL",DD,Open,"75TH DONUTS, INC.",Aurora,IL,DuPage,60504,USA,41.746531,-88.216274
354025,501,"Metro, NY",BR/DD,Open,CSN11 LLC,Bronx,NY,Bronx,10463,USA,40.884474,-73.900146
354026,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"DJH Enterprises, Inc.",Port Orange,FL,Volusia,32129,USA,29.148932,-81.034659
354027,534,"Orlando/Daytona/Melbourne, FL",DD,Open,SSRM8 LLC,Orlando,FL,Orange,32822,USA,28.486385,-81.309547
354028,521,"Providence, RI",DD,Open,"SecondQ, LLC",Fall River,MA,Bristol,2721,USA,41.692749,-71.164459
354029,534,"Orlando/Daytona/Melbourne, FL",DD,Open,LANDSTAR DONUTS LLC,Orlando,FL,Orange,32824,USA,28.370488,-81.367941
354030,524,"Atlanta, GA",BR/DD,Open,"354030 Coffee Cafe, LLC",Sugar Hill,GA,Gwinnett,30518,USA,34.117258,-84.076502
354031,566,"Lancaster/Harrisburg/York, PA",DD,Open,"KPV Dillsburg, LLC",Dillsburg,PA,York,17019,USA,40.117996,-77.036479
354035,602,"Chicago, IL",DD,Open,"Panjwani Network Restaurants, Inc.",Morton Grove,IL,Cook,60053,USA,42.054356,-87.799993
354037,501,"Metro, NY",DD,Open,Merpol Corp.,Elizabeth,NJ,Union,7201,USA,40.661045,-74.173179
354038,504,"Philadelphia, PA",DD,Open,SIDDHARTH Donuts LLC,Princeton,NJ,Mercer,8542,USA,40.349704,-74.660162
354039,561,"Jacksonville, FL",DD,Open,"207 DONUTS, LLC",Saint Augustine,FL,Saint Johns,32084,USA,29.829933,-81.376246
354041,751,"Denver, CO",BR/DD,Open,"Red Mountain Breakfast Company, LLC",Aurora,CO,Arapahoe,80016,USA,39.595437,-104.798458
354043,573,"Roanoke, VA",DD,Open,"FAC VA 670 Brandon Ave, LLC",Roanoke,VA,Roanoke,24015,USA,37.256109,-79.95763
354047,515,"Cincinnati, OH",DD,Open,"Gilligan Company, LLC",West Chester,OH,Butler,45069,USA,39.344874,-84.396079
354048,535,"Columbus, OH",DD,Open,TA Operating LLC,Jeffersonville,OH,Fayette,43128,USA,39.616485,-83.603787
354049,501,"Metro, NY",DD,Open,John Donuts LLC,New York,NY,New York,10038,USA,40.70828,-74.006831
354051,501,"Metro, NY",DD,Open,"Ogdensburg Donuts, LLC",Ogdensburg,NJ,Sussex,7439,USA,41.0821,-74.591756
354053,501,"Metro, NY",DD,Open,RSR Central LLC,Newark,NJ,Essex,7103,USA,40.745154,-74.18179
354055,506,"E. Mass/Southern, NH",DD,Open,296 Littleton Road LLC,Westford,MA,Middlesex,1886,USA,42.554985,-71.440584
354056,100,TFA,BR,Open,JABA LLC,Madison,MS,Madison,39110,USA,32.516608,-90.107723
354057,686,"Mobile, AL/Pensacola, FL",DD,Open,GULF BREEZE PARKWAY DONUTS LLC,Gulf Breeze,FL,Santa Rosa,32561,USA,30.366147,-87.169955
354058,618,"Houston, TX",DD,Not Yet Open,,Houston,TX,HARRIS,77010,USA,29.753047,-95.357287
354060,501,"Metro, NY",DD,Open,"RACEWAY DONUTS, LLC",Monticello,NY,Sullivan,12701,USA,41.664163,-74.700371
354062,500,"Portland, ME",DD,Open,Poland Crossing LLC,Poland,ME,Androscoggin,4274,USA,44.014556,-70.362441
354065,574,"Johnstown/Altoona, PA",DD,Open,"May Brands, LLC",State College,PA,Centre,16801,USA,40.784311,-77.844344
354069,501,"Metro, NY",BR/DD,Open,LEGACY LIBERTY QSR LLC,Woodside,NY,Queens,11377,USA,40.745767,-73.905879
354076,803,"Los Angeles, CA",DD,Open,Lala Cream Corporation,Yorba Linda,CA,Orange,92886,USA,33.888713,-117.827887
354082,511,"Washington, DC",BR/DD,Open,RIYA2 ENTERPRISES LLC,Fredericksburg,VA,Spotsylvania,22408,USA,38.256657,-77.497699
354083,560,"Raleigh/Durham, NC",,Permanent Close,"DDNC SIX FORKS, LLC",Chapel Hill,NC,Orange,27514,USA,35.899458,-79.044001
354087,803,"Los Angeles, CA",DD,Open,SAWS MHS COFFEE COMPANY LLC,Murrieta,CA,Riverside,92563,USA,33.556676,-117.176386
354089,825,"San Diego, CA",DD,Permanent Close,"Burton Restaurants, LLC",San Diego,CA,San Diego,92134,USA,32.727605,-117.145355
354090,534,"Orlando/Daytona/Melbourne, FL",DD,Permanent Close,"MAC GOLDENROD, LLC",Orlando,FL,Orange,32822,USA,28.490099,-81.284994
354092,652,"Omaha, NE",DD,Open,"Berliner Fort, LLC",Omaha,NE,Douglas,68134,USA,41.306225,-96.079396
354093,616,"Kansas City, MO",DD,Open,"Berliner Antioch, LLC",Gladstone,MO,Clay,64119,USA,39.203293,-94.548999
354094,652,"Omaha, NE",DD,Open,"BERLINER MAPLE, LLC",Omaha,NE,Douglas,68116,USA,41.291488,-96.168167
354098,678,"Wichita, KS",DD,Open,"MSE Branded Foods of Wichita, LLC",Wichita,KS,Sedgwick,67209,USA,37.645414,-97.414332
354099,678,"Wichita, KS",DD,Open,"MSE Branded Foods of Wichita, LLC",Wichita,KS,Sedgwick,67209,USA,37.644494,-97.410808
354102,524,"Atlanta, GA",DD,Open,"KAVO Foods, LLC",Peachtree Corners,GA,Gwinnett,30092,USA,33.968349,-84.195552
354103,602,"Chicago, IL",DD,Open,"Villa Park Donuts, Inc.",Villa Park,IL,DuPage,60181,USA,41.9057,-87.985805
354108,602,"Chicago, IL",DD,Open,"SAPPHIRE FOODS, LLC",Chicago,IL,Cook,60607,USA,41.885349,-87.652815
354112,501,"Metro, NY",DD,Open,ABDD V LLC,Hackensack,NJ,Bergen,7601,USA,40.875733,-74.040369
354117,511,"Washington, DC",BR/DD,Open,GIGA RETAILS INCORPORATED,Falling Waters,WV,Berkeley,25419,USA,39.547238,-77.914457
354119,659,"Nashville, TN",DD,Open,"Bluemont Group, LLC",Murfreesboro,TN,Rutherford,37129,USA,35.854694,-86.396403
354120,602,"Chicago, IL",,Permanent Close,"Navy Pier Coffee, Inc.",Chicago,IL,Cook,60611,USA,41.891723,-87.602855
354124,501,"Metro, NY",BR/DD,Open,MULTIBRANDS WEST ISLIP 343 UNION BLVD. OPERATING COMPANY LLC,West Islip,NY,Suffolk,11795,USA,40.706868,-73.304285
354125,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"GHANSHYAM DONUT, LLC",Boca Raton,FL,Palm Beach,33434,USA,26.381999,-80.187076
354126,501,"Metro, NY",DD,Open,ABDD LLC,Walden,NY,Orange,12586,USA,41.562384,-74.179913
354130,602,"Chicago, IL",DD,Open,"YACKLEY TWO, INC.",Lisle,IL,DuPage,60532,USA,41.796369,-88.105583
354132,538,"Rochester, NY",DD,Open,"ROCHESTER COFFEE BREWING, INC.",Bloomfield,NY,Ontario,14469,USA,42.902553,-77.420938
354139,752,"Colorado Springs, CO",DD,Open,"JB CS Pueblo, LLC",Pueblo,CO,Pueblo,81008,USA,38.309311,-104.615813
354140,751,"Denver, CO",DD/BR,Permanent Close,"Dawgs & Donuts III, LLC",Windsor,CO,Weld,80550,USA,40.479962,-104.927819
354144,501,"Metro, NY",DD,Open,ABDD LLC,Monroe,NY,Orange,10950,USA,41.316898,-74.170717
354145,862,"Sacramento/Stockton, CA",DD,Open,TRIO DONUT AND COFFEE INC,Tracy,CA,San Joaquin,95376,USA,37.738069,-121.452546
354146,504,"Philadelphia, PA",DD/BR,Not Yet Open,,Ewing Township,NJ,MERCER,8628,USA,40.264759,-74.807308
354188,508,"Pittsburgh, PA",DD,Open,"HRG Washington, LLC",Washington,PA,Washington,15301,USA,40.181629,-80.232345
354191,602,"Chicago, IL",DD,Open,"245 MCHENRY DONUTS, INC.",Buffalo Grove,IL,Lake,60089,USA,42.157034,-87.959699
354195,753,"Phoenix, AZ",BR,Open,CNE LLC,Bullhead City,AZ,Mohave,86442,USA,35.083127,-114.596884
354199,528,"Miami-FT. Lauderdale, FL",DD,Open,"RED ROAD DONUTS, LLC",Miramar,FL,Broward,33025,USA,25.97483,-80.295964
354208,533,"Hartford-New Haven, CT",DD,Open,"265 Ellington Road Donuts, LLC",East Hartford,CT,Hartford,6108,USA,41.795188,-72.621593
354209,533,"Hartford-New Haven, CT",DD,Permanent Close,"Crysdun, LLC",Waterford,CT,New London,6385,USA,41.374894,-72.145593
354213,524,"Atlanta, GA",BR,Open,Rosmar Inc.,Roswell,GA,Fulton,30076,USA,34.044694,-84.341032
354214,862,"Sacramento/Stockton, CA",DD,Open,TRIO DONUT AND COFFEE INC,Roseville,CA,Placer,95747,USA,38.759664,-121.310437
354216,504,"Philadelphia, PA",DD,Open,VP CHERRY HILL 70 WEST LLC,Cherry Hill,NJ,Camden,8002,USA,39.92591,-75.049906
354217,504,"Philadelphia, PA",DD,Open,VP Maple Shade 38 LLC,Maple Shade,NJ,Burlington,8052,USA,39.942308,-74.995338
354220,501,"Metro, NY",DD,Open,MP ROCKHILL INC,Rock Hill,NY,Sullivan,12775,USA,41.624519,-74.593852
354222,602,"Chicago, IL",DD,Not Yet Open,,Northbrook,IL,Cook,60062,USA,42.136554,-87.790233
354225,533,"Hartford-New Haven, CT",DD,Not Yet Open,,Bristol,CT,HARTFORD,6010,USA,41.699395,-72.893898
354226,602,"Chicago, IL",DD,Open,"DIYA KEDZIE, LLC",Chicago,IL,Cook,60651,USA,41.896631,-87.706904
354227,506,"E. Mass/Southern, NH",DD,Open,"Patriot Donuts, LLC",Boston,MA,Suffolk,2129,USA,42.375741,-71.053448
354229,100,TFA,BR,Open,"V & S Investments, Inc.",Fort Oglethorpe,GA,Catoosa,30742,USA,34.941504,-85.218903
354231,577,"Wilkes Barre-Scranton, PA",DD,Open,Cope Enterprises LLC,Bear Creek Township,PA,Luzerne,18702,USA,41.204543,-75.790264
354233,682,"Rock Island, IL/Davenport, IA",DD,Open,UNITED 53RD CORP.,Davenport,IA,Scott,52807,USA,41.5745,-90.539912
354234,637,"Cedar Rapids, IA",DD,Open,"Eastern Iowa Food Service, L.L.C.",Iowa City,IA,Johnson,52240,USA,41.632784,-91.570577
354235,525,"Albany, GA",DD,Open,"RDM DAWSON ROAD, LLC",Albany,GA,Dougherty,31707,USA,31.608406,-84.209007
354236,676,"Duluth, MN/Superior, WI",DD,Open,"Tmart Operations I, LLC",Superior,WI,Douglas,54880,USA,46.702086,-92.103537
354239,803,"Los Angeles, CA",DD,Open,"Fosters Donuts, LLC",Culver City,CA,Los Angeles,90066,USA,33.992971,-118.442318
354240,656,"Panama City, FL",DD,Open,BEACH PARKWAY DONUTS LLC,Panama City Beach,FL,Bay,32461,USA,30.263986,-85.972426
354247,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,VAN DYKE DONUTS LLC,Odessa,FL,Hillsborough,33556,USA,28.128667,-82.574497
354250,501,"Metro, NY",DD,Open,Deck Bedford - 1671 LLC,Brooklyn,NY,Kings,11225,USA,40.665623,-73.956821
354251,636,"Mcallen, TX",DD,Open,"Sizzling Donuts, LLC",Edinburg,TX,Hidalgo,78539,USA,26.265425,-98.202404
354252,533,"Hartford-New Haven, CT",DD,Open,"446 Bloomfield Avenue Donuts, LLC",Windsor,CT,Hartford,6095,USA,41.852895,-72.665792
354255,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"LUTZ DONUTS, LLC",Lutz,FL,Hillsborough,33549,USA,28.125226,-82.463409
354257,619,"Springfield, MO",DD,Open,Army & Air Force Exchange Service,Fort Leonard Wood,MO,Pulaski,65473,USA,37.780002,-92.119954
354259,602,"Chicago, IL",DD,Open,"Panjwani Network Restaurants, Inc.",Chicago,IL,Cook,60626,USA,42.007805,-87.666052
354261,505,"Detroit, MI",DD,Open,"Barbat BPA, Inc.",West Bloomfield,MI,Oakland,48322,USA,42.528173,-83.380796
354262,588,"South Bend, IN",DD,Open,"RED ARROW DONUTS, INC.",Stevensville,MI,Berrien,49127,USA,42.034138,-86.513615
354264,512,"Baltimore, MD",DD,Open,"South County Donut, LLC",Lothian,MD,Anne Arundel,20711,USA,38.830666,-76.613176
354265,544,"Norfolk, VA",DD,Open,"V.B. Donuts, LLC",Virginia Beach,VA,Virginia Beach,23451,USA,36.865188,-75.980688
